rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
2852,10670119,K02179.01,Kepler-369 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
2853,10670119,K02179.02,Kepler-369 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0
2854,7286911,K02180.01,Kepler-1133 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0
2855,8591173,K02181.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2856,6962109,K02182.01,Kepler-1134 b,CONFIRMED,CANDIDATE,0.9690,0,0,0,0
2857,5706595,K02183.01,Kepler-370 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2858,5706595,K02183.02,Kepler-370 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2861,12885212,K02184.02,,CANDIDATE,CANDIDATE,0.6380,0,0,0,0
2862,8611781,K02185.01,Kepler-1135 b,CONFIRMED,CANDIDATE,0.9780,0,0,0,0
2863,3097926,K02186.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2866,5730445,K02189.01,,CANDIDATE,CANDIDATE,0.9750,0,0,0,0
2868,5601258,K02191.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2870,8282651,K02193.01,Kepler-1136 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2871,3548044,K02194.01,Kepler-371 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0
2872,3548044,K02194.02,Kepler-371 c,CONFIRMED,CANDIDATE,0.9790,0,0,0,0
2873,3548044,K02194.03,,CANDIDATE,CANDIDATE,0.4960,0,0,0,0
2874,11401767,K02195.01,Kepler-372 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
2875,11401767,K02195.02,Kepler-372 d,CONFIRMED,CANDIDATE,0.9760,0,0,0,0
2876,11401767,K02195.03,Kepler-372 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
2879,11075429,K02198.01,Kepler-1137 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0
2880,11705004,K02199.01,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0
2881,11705004,K02199.02,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
2882,10909127,K02200.01,Kepler-1138 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2884,4144576,K02202.01,Kepler-1139 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2886,8494542,K02204.01,,CANDIDATE,CANDIDATE,0.9890,0,0,0,0
2887,9992325,K02205.01,Kepler-1140 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2888,11073656,K02206.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
2890,10531955,K02208.01,Kepler-1141 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2891,8168187,K02209.01,Kepler-1142 b,CONFIRMED,CANDIDATE,0.9880,0,0,0,0
2892,8168187,K02209.02,,CANDIDATE,CANDIDATE,0.9010,0,0,0,0
2893,4142847,K02210.01,Kepler-1143 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
2894,4142847,K02210.02,Kepler-1143 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2896,10203349,K02212.01,Kepler-1144 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2897,7457296,K02213.01,Kepler-1145 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2898,10328458,K02214.01,Kepler-1146 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0
2900,4248120,K02216.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2901,9580992,K02217.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2902,12058204,K02218.01,Kepler-373 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2903,12058204,K02218.02,Kepler-373 c,CONFIRMED,CANDIDATE,0.9830,0,0,0,0
2904,5357545,K02219.01,,CANDIDATE,CANDIDATE,0.9950,0,0,0,0
2905,6871071,K02220.01,Kepler-374 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2906,6871071,K02220.02,Kepler-374 d,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
2907,6871071,K02220.03,Kepler-374 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2908,6871071,K02220.04,,CANDIDATE,CANDIDATE,0.8950,0,0,0,0
2909,6287313,K02221.01,Kepler-1147 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
2910,9289704,K02222.01,,CANDIDATE,CANDIDATE,0.9870,0,0,0,0
2911,9278725,K02223.01,Kepler-1148 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2912,8892157,K02224.01,Kepler-1149 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
2913,11569782,K02225.01,Kepler-1150 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
2914,11520459,K02226.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2915,10600955,K02227.01,Kepler-1151 b,CONFIRMED,CANDIDATE,0.4850,0,0,0,0
2917,4473226,K02229.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2920,2854181,K02232.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2921,2854181,K02232.02,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
2925,10723367,K02236.01,Kepler-375 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2926,10723367,K02236.02,Kepler-375 b,CONFIRMED,CANDIDATE,0.9590,0,0,0,0
2927,5005121,K02237.01,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0
2928,8229458,K02238.01,Kepler-1152 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
2930,5125347,K02241.01,,CANDIDATE,CANDIDATE,0.9840,0,0,0,0
2931,9336200,K02242.01,Kepler-1153 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
2932,4770617,K02243.01,Kepler-1154 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2933,4770617,K02243.02,Kepler-1154 c,CONFIRMED,CANDIDATE,0.9920,0,0,0,0
2934,4770617,K02243.03,,CANDIDATE,CANDIDATE,0.9720,0,0,0,0
2936,4454934,K02245.01,Kepler-1155 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2937,9458343,K02246.01,Kepler-1156 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2938,7802719,K02247.01,Kepler-1157 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2939,11030475,K02248.01,,CANDIDATE,CANDIDATE,0.8950,0,0,0,0
2940,11030475,K02248.03,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0
2941,11030475,K02248.04,,CANDIDATE,CANDIDATE,0.9920,0,0,0,0
2943,5942808,K02250.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2944,5942808,K02250.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2946,6206214,K02252.01,Kepler-1158 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
2947,8959839,K02253.01,Kepler-1159 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2949,7672097,K02255.01,Kepler-1160 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
2950,9112931,K02256.01,Kepler-1161 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2951,9071593,K02257.01,Kepler-1162 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2952,9071593,K02257.02,,CANDIDATE,CANDIDATE,0.5140,0,0,0,0
2954,8126558,K02259.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2955,11811193,K02260.01,Kepler-1163 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2956,3734418,K02261.01,Kepler-1164 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
2958,8613535,K02263.01,,CANDIDATE,CANDIDATE,0.9620,0,0,0,0
2959,8613535,K02263.02,Kepler-1165 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2960,8613535,K02263.03,,CANDIDATE,CANDIDATE,0.5520,0,0,0,0
2961,12256520,K02264.01,Kepler-1166 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
2962,12256520,K02264.02,,CANDIDATE,CANDIDATE,0.9830,0,0,0,0
2964,10489345,K02266.01,Kepler-1167 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2968,10329469,K02271.01,Kepler-1168 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
2970,9717943,K02273.01,Kepler-1169 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
2971,7960980,K02274.01,Kepler-1170 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
2973,3458028,K02276.01,Kepler-1171 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2975,3342794,K02278.01,Kepler-376 c,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
2976,3342794,K02278.02,Kepler-376 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0
2977,3661886,K02279.01,Kepler-377 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2978,3661886,K02279.02,Kepler-377 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
2979,2439243,K02280.01,Kepler-1172 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2980,9221517,K02281.01,Kepler-1173 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
2981,6751874,K02282.01,Kepler-1174 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2984,9945370,K02285.01,Kepler-1175 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2985,8973129,K02286.01,Kepler-1176 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
2986,9718066,K02287.01,Kepler-378 b,CONFIRMED,CANDIDATE,0.1990,0,0,0,0
2987,9718066,K02287.02,Kepler-378 c,CONFIRMED,CANDIDATE,0.0800,0,0,0,0
2988,3440978,K02288.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0
2989,3867615,K02289.01,Kepler-379 c,CONFIRMED,CANDIDATE,0.9440,0,0,0,0
2990,3867615,K02289.02,Kepler-379 b,CONFIRMED,CANDIDATE,0.9270,0,0,0,0
2991,12121570,K02290.01,,CANDIDATE,CANDIDATE,0.9700,0,0,0,0
2992,8410415,K02291.01,,CANDIDATE,CANDIDATE,0.9850,0,0,0,0
2994,8321314,K02293.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2995,6934986,K02294.01,,CANDIDATE,CANDIDATE,0.9700,0,0,0,0
2996,4049901,K02295.01,,CANDIDATE,CANDIDATE,0.9610,0,0,0,0
2997,11498128,K02296.01,Kepler-1177 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0
2998,5342473,K02297.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
2999,9334893,K02298.01,,CANDIDATE,CANDIDATE,0.9000,0,0,0,0
3000,9334893,K02298.02,Kepler-1178 b,CONFIRMED,CANDIDATE,0.9890,0,0,0,0
3001,9334893,K02298.03,,CANDIDATE,CANDIDATE,0.4250,0,0,0,0
3002,9963265,K02299.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3003,10583761,K02300.01,Kepler-1179 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0
3005,7542813,K02302.01,Kepler-1180 b,CONFIRMED,CANDIDATE,0.9820,0,0,0,0
3006,4458082,K02303.01,Kepler-1181 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3007,4458082,K02303.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3008,8042453,K02304.01,Kepler-1182 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
3009,10874215,K02305.01,,CANDIDATE,CANDIDATE,0.9950,0,0,0,0
3011,7661065,K02307.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3012,3749978,K02308.01,Kepler-1183 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3013,10010440,K02309.01,Kepler-1184 b,CONFIRMED,CANDIDATE,0.9710,0,0,0,0
3014,11718144,K02310.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3015,4247991,K02311.03,Kepler-1185 b,CONFIRMED,CANDIDATE,0.9760,0,0,0,0
3016,10132832,K02313.01,Kepler-1186 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3017,3219995,K02314.01,Kepler-1187 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3018,6062929,K02315.01,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0
3019,7504778,K02316.01,Kepler-1188 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3020,10684670,K02317.01,Kepler-1189 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
3021,11495458,K02318.01,Kepler-1190 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3022,9003401,K02319.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
3024,5978559,K02321.01,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0
3025,5978559,K02321.02,,CANDIDATE,CANDIDATE,0.6190,0,0,0,0
3026,7746958,K02324.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3027,7120108,K02325.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3028,10730703,K02327.01,Kepler-1191 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3029,8007644,K02328.01,Kepler-1192 b,CONFIRMED,CANDIDATE,0.4070,0,0,0,0
3030,11192235,K02329.01,,CANDIDATE,CANDIDATE,0.9490,0,0,0,0
3032,12401863,K02331.01,Kepler-1193 b,CONFIRMED,CANDIDATE,0.9890,0,0,0,0
3033,5534941,K02332.01,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0
3034,11121752,K02333.01,Kepler-380 b,CONFIRMED,CANDIDATE,0.9700,0,0,0,0
3035,11121752,K02333.02,Kepler-380 c,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
3036,2990873,K02335.01,Kepler-1194 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0
3038,5599774,K02337.01,Kepler-1195 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3039,8099138,K02338.01,Kepler-1196 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
3040,7033233,K02339.01,Kepler-1197 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3041,8681734,K02340.01,Kepler-1198 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3043,10212441,K02342.01,Kepler-1199 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3046,8247771,K02344.01,Kepler-1200 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
3047,5629538,K02345.01,Kepler-1201 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0
3048,8561231,K02346.01,Kepler-1202 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
3050,6941084,K02348.01,Kepler-1204 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0
3051,6200235,K02350.01,Kepler-1205 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3052,1872821,K02351.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3053,8013439,K02352.01,Kepler-381 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3054,8013439,K02352.02,Kepler-381 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3055,8013439,K02352.03,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3056,12505654,K02353.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3057,7215678,K02354.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3058,11670125,K02355.01,Kepler-1206 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3059,11461844,K02356.01,Kepler-1207 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
3060,7449554,K02357.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
3061,7449554,K02357.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3062,5716932,K02358.01,,CANDIDATE,CANDIDATE,0.9730,0,0,0,0
3065,11566256,K02361.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3067,8495415,K02362.02,Kepler-1208 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
3068,7987866,K02363.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
3070,11560897,K02365.01,Kepler-430 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
3071,11560897,K02365.02,Kepler-430 c,CONFIRMED,CANDIDATE,0.9470,0,0,0,0
3072,11342416,K02366.01,Kepler-1209 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
3073,9086251,K02367.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
3074,10863608,K02368.01,Kepler-1210 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
3075,5602588,K02369.01,Kepler-1211 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3076,5602588,K02369.03,,CANDIDATE,CANDIDATE,0.9680,0,0,0,0
3077,5385304,K02370.01,,CANDIDATE,CANDIDATE,0.9840,0,0,0,0
3078,11824786,K02371.01,Kepler-1212 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
3079,12254909,K02372.01,Kepler-1213 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
3080,10798331,K02373.01,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0
3081,9364290,K02374.01,Kepler-382 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0
3082,9364290,K02374.02,Kepler-382 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
3084,11701407,K02376.01,Kepler-1214 b,CONFIRMED,CANDIDATE,0.9420,0,0,0,0
3085,5906426,K02377.01,,CANDIDATE,CANDIDATE,0.8930,0,0,0,0
3086,10813132,K02378.01,Kepler-1215 b,CONFIRMED,CANDIDATE,0.8360,0,0,0,0
3088,3002478,K02380.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
3091,9395024,K02383.01,Kepler-1216 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
3094,4172013,K02386.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3095,12254378,K02387.01,Kepler-1217 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
3097,8494617,K02389.01,Kepler-1218 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0
3098,10289119,K02390.01,Kepler-1219 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0
3100,7382313,K02392.01,Kepler-1220 b,CONFIRMED,CANDIDATE,0.9750,0,0,0,0
3101,4665571,K02393.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3102,4665571,K02393.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3105,9269042,K02397.01,Kepler-1221 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
3106,6199056,K02398.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0
3107,11461433,K02399.01,Kepler-1222 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
3108,7984574,K02400.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3109,10336951,K02401.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
3110,8481129,K02402.01,Kepler-1223 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0
3111,2142522,K02403.01,Kepler-1224 b,CONFIRMED,CANDIDATE,0.7570,0,0,0,0
3112,6364215,K02404.01,,CANDIDATE,CANDIDATE,0.9720,0,0,0,0
3115,5007345,K02406.01,Kepler-1225 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3116,12120484,K02407.01,Kepler-1226 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0
3117,6429812,K02408.01,Kepler-1227 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
3118,10024051,K02409.01,Kepler-1228 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3119,8073806,K02411.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3121,3234598,K02413.01,Kepler-383 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3122,3234598,K02413.02,Kepler-383 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3123,8611832,K02414.01,Kepler-384 b,CONFIRMED,CANDIDATE,0.9720,0,0,0,0
3124,8611832,K02414.02,Kepler-384 c,CONFIRMED,CANDIDATE,0.9730,0,0,0,0
3125,5621586,K02415.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3126,9210387,K02416.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3127,9654468,K02417.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3128,10027247,K02418.01,Kepler-1229 b,CONFIRMED,CANDIDATE,0.9370,0,0,0,0
3129,6343170,K02419.01,Kepler-1230 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
3130,7107802,K02420.01,Kepler-1231 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
3131,7107802,K02420.02,,CANDIDATE,CANDIDATE,0.9910,0,0,0,0
3132,8838950,K02421.01,,CANDIDATE,CANDIDATE,0.9110,0,0,0,0
3133,8838950,K02421.02,,CANDIDATE,CANDIDATE,0.8860,0,0,0,0
3134,11360805,K02422.01,Kepler-1232 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3135,11360805,K02422.02,,CANDIDATE,CANDIDATE,0.8520,0,0,0,0
3136,9845898,K02423.01,Kepler-1233 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3137,12453581,K02424.01,Kepler-1234 b,CONFIRMED,CANDIDATE,0.9860,0,0,0,0
3139,8081899,K02426.01,Kepler-1235 b,CONFIRMED,CANDIDATE,0.9860,0,0,0,0
3144,7047363,K02432.01,Kepler-1236 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3145,11968463,K02433.01,Kepler-385 c,CONFIRMED,CANDIDATE,0.9820,0,0,0,0
3146,11968463,K02433.02,Kepler-385 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3147,11968463,K02433.03,,CANDIDATE,CANDIDATE,0.9170,0,0,0,0
3148,11968463,K02433.04,,CANDIDATE,CANDIDATE,0.6380,0,0,0,0
3152,5097868,K02435.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3153,8570333,K02436.01,Kepler-1237 b,CONFIRMED,CANDIDATE,0.9820,0,0,0,0
3154,5036705,K02437.01,Kepler-1238 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0
3156,6867555,K02439.01,Kepler-1239 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3157,6867555,K02439.02,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
3158,5339567,K02440.01,Kepler-1240 b,CONFIRMED,CANDIDATE,0.9840,0,0,0,0
3160,11080405,K02442.01,Kepler-386 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
3161,11080405,K02442.02,Kepler-386 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3162,9209624,K02443.01,Kepler-387 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
3163,9209624,K02443.02,Kepler-387 c,CONFIRMED,CANDIDATE,0.9910,0,0,0,0
3164,3354846,K02444.01,Kepler-1241 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
3165,6516185,K02445.01,,CANDIDATE,CANDIDATE,0.9890,0,0,0,0
3168,5857540,K02448.01,Kepler-1242 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3169,12208631,K02449.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3170,12208631,K02449.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3171,7289317,K02450.01,Kepler-1243 b,CONFIRMED,CANDIDATE,0.9680,0,0,0,0
3172,7289317,K02450.02,,CANDIDATE,CANDIDATE,0.9820,0,0,0,0
3175,8631751,K02453.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3179,9753154,K02457.01,Kepler-1244 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
3180,7604328,K02458.01,Kepler-1245 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
3181,7604328,K02458.02,Kepler-1245 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3183,11236244,K02460.01,Kepler-1246 b,CONFIRMED,CANDIDATE,0.9560,0,0,0,0
3184,9837685,K02461.01,Kepler-1247 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3185,5042210,K02462.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
3186,12454461,K02463.01,Kepler-1248 b,CONFIRMED,CANDIDATE,0.7430,0,0,0,0
3189,8544992,K02466.01,Kepler-388 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
3190,8544992,K02466.02,Kepler-388 c,CONFIRMED,CANDIDATE,0.9400,0,0,0,0
3191,11818607,K02467.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3192,8380709,K02468.01,Kepler-1249 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
3193,6149910,K02469.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3195,5436013,K02471.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3196,9395719,K02472.01,Kepler-1250 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3197,8753896,K02473.01,Kepler-389 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3198,8753896,K02473.03,Kepler-389 c,CONFIRMED,CANDIDATE,0.9400,0,0,0,0
3201,6846911,K02477.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
3203,5963582,K02479.01,,CANDIDATE,CANDIDATE,0.9470,0,0,0,0
3204,8189801,K02480.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3205,11403389,K02482.01,Kepler-1251 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3206,9851662,K02483.01,Kepler-1252 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
3207,10453588,K02484.01,Kepler-1253 b,CONFIRMED,CANDIDATE,0.9390,0,0,0,0
3208,11125613,K02485.01,Kepler-1254 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
3209,11125613,K02485.02,Kepler-1254 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
3210,11125613,K02485.03,Kepler-1254 d,CONFIRMED,CANDIDATE,0.9940,0,0,0,0
3211,8074328,K02486.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3212,7212184,K02487.01,Kepler-1255 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0
3213,8559152,K02488.01,Kepler-1256 b,CONFIRMED,CANDIDATE,0.9740,0,0,0,0
3214,2718778,K02489.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
3215,3122913,K02490.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
3216,9229657,K02491.01,Kepler-1257 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3217,11752632,K02492.01,Kepler-1258 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3218,10028535,K02493.01,Kepler-1259 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3219,7047207,K02494.01,Kepler-1260 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
3222,11179076,K02497.01,Kepler-1261 b,CONFIRMED,CANDIDATE,0.9850,0,0,0,0
3223,5959719,K02498.01,Kepler-390 b,CONFIRMED,CANDIDATE,0.9220,0,0,0,0
3224,5959719,K02498.02,Kepler-390 c,CONFIRMED,CANDIDATE,0.9050,0,0,0,0
3228,8631504,K02503.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
